id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle,teamId
1735,Moeen Ali,M Ali,English,1987-06-18,true,false,OFF_SPIN,7616
796,Adil Rashid,A Rashid,English,1988-02-17,true,true,LEG_SPIN,7616
1842,Liam Plunkett,L Plunkett,English,1985-04-06,true,true,FAST_SEAM,7616
2749,Mark Wood,M Wood,English,1990-01-11,true,true,FAST_SEAM,7616
3310,Jake Ball,J Ball,English,1991-03-14,true,true,FAST_SEAM,7616
167,Aaron Finch,A Finch,Australian,1986-11-17,false,true,ORTHODOX,7617
170,David Warner,D Warner,Australian,1986-10-27,true,false,LEG_SPIN,7617
271,Steve Smith,S Smith,Australian,1989-06-02,true,true,LEG_SPIN,7617
388,Moises Henriques,M Henriques,Australian,1987-02-01,true,true,MEDIUM_SEAM,7617
1020,Travis Head,T Head,Australian,1993-12-29,true,false,OFF_SPIN,7617
282,Glenn Maxwell,G Maxwell,Australian,1988-10-14,true,true,OFF_SPIN,7617
290,Matthew Wade,M Wade,Australian,1987-12-26,true,false,MEDIUM_SEAM,7617
490,Mitchell Starc,M Starc,Australian,1990-01-30,false,false,FAST_SEAM,7617
488,Pat Cummins,P Cummins,Australian,1993-05-08,true,true,FAST_SEAM,7617
958,Adam Zampa,A Zampa,Australian,1992-03-31,true,true,LEG_SPIN,7617
857,Josh Hazlewood,J Hazlewood,Australian,1991-01-08,true,false,FAST_SEAM,7617
107,Rohit Sharma,R Sharma,Indian,1987-04-30,true,true,OFF_SPIN,7619
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7619
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7619
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7619
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7619
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7619
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,7619
9,Ravindra Jadeja,R Jadeja,Indian,1988-12-06,false,false,ORTHODOX,7619
8,Ravichandran Ashwin,R Ashwin,Indian,1986-09-17,true,true,OFF_SPIN,7619
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,7619
1124,Jasprit Bumrah,J Bumrah,Indian,1993-12-06,true,true,FAST_SEAM,7619
834,Quinton de Kock,Q de Kock,South African,1992-12-17,false,false,,7618
456,Hashim Amla,H Amla,South African,1983-03-31,true,true,MEDIUM_SEAM,7618
24,Faf du Plessis,F du Plessis,South African,1984-07-13,true,true,LEG_SPIN,7618
233,AB de Villiers,AB de Villiers,South African,1984-02-17,true,true,MEDIUM_SEAM,7618
187,David Miller,D Miller,South African,1989-06-10,true,false,OFF_SPIN,7618
182,JP Duminy,JP Duminy,South African,1984-04-14,false,false,,7618
836,Chris Morris,C Morris,South African,1987-04-30,true,true,FAST_SEAM,7618
1662,Andile Phehlukwayo,A Phehlukwayo,South African,1996-03-03,true,false,MEDIUM_SEAM,7618
1664,Kagiso Rabada,K Rabada,South African,1995-05-25,true,false,FAST_SEAM,7618
169,Morne Morkel,M Morkel,South African,1984-10-06,true,false,FAST_SEAM,7618
898,Imran Tahir,I Tahir,South African,1979-03-27,true,true,LEG_SPIN,7618
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,7620
1076,Kieran Powell,K Powell,West Indian,1990-03-06,false,true,,7620
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,7620
769,Jason Mohammed,J Mohammed,West Indian,1986-09-23,false,true,,7620
3321,Roston Chase,R Chase,West Indian,1992-03-22,true,true,OFF_SPIN,7620
1899,Jonathan Carter,J Carter,West Indian,1987-11-16,true,false,MEDIUM_SEAM,7620
3333,Rovman Powell,R Powell,West Indian,1993-07-23,true,true,MEDIUM_SEAM,7620
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,7620
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,7620
3098,Alzarri Joseph,A Joseph,West Indian,1996-11-20,true,true,FAST_SEAM,7620
871,Shannon Gabriel,S Gabriel,West Indian,1988-04-28,true,true,FAST_SEAM,7620
1313,Noor Ali Zadran,N Zadran,Afghan,1988-07-10,true,true,MEDIUM_SEAM,7621
616,Javed Ahmadi,J Ahmadi,Afghan,1992-01-02,true,true,OFF_SPIN,7621
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,7621
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,7621
622,Samiullah Shinwari,S Shinwari,Afghan,1987-12-31,true,true,LEG_SPIN,7621
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,7621
1312,Afsar Zazai,A Zazai,Afghan,1993-08-10,true,true,,7621
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,7621
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,7621
2882,Amir Hamza,A Hamza,Afghan,1991-08-15,false,true,,7621
612,Dawlat Zadran,D Zadran,Afghan,1988-03-19,true,true,FAST_SEAM,7621
1847,Niroshan Dickwella,N Dickwella,Sri Lankan,1993-06-23,false,false,,7623
1863,Danushka Gunathilaka,D Gunathilaka,Sri Lankan,1991-03-17,true,false,OFF_SPIN,7623
1670,Kusal Mendis,BKG Mendis,Sri Lankan,1995-02-02,true,true,LEG_SPIN,7623
230,Dinesh Chandimal,D Chandimal,Sri Lankan,1989-11-18,true,true,OFF_SPIN,7623
217,Angelo Mathews,A Mathews,Sri Lankan,1987-06-02,true,true,MEDIUM_SEAM,7623
3153,Asela Gunaratne,A Gunaratne,Sri Lankan,1986-01-08,true,true,,7623
1295,Dhananjaya de Silva,D de Silva,Sri Lankan,1991-09-06,true,true,OFF_SPIN,7623
215,Thisara Perera,NTLC Perera,Sri Lankan,1989-04-03,true,false,MEDIUM_SEAM,7623
993,Suranga Lakmal,S Lakmal,Sri Lankan,1987-03-10,true,true,FAST_SEAM,7623
211,Lasith Malinga,L Malinga,Sri Lankan,1983-08-28,true,true,FAST_SEAM,7623
505,Nuwan Pradeep,N Pradeep,Sri Lankan,1986-10-19,true,true,FAST_SEAM,7623
985,Azhar Ali,Azhar Ali,Pakistani,1985-02-19,true,true,LEG_SPIN,7622
3801,Fakhar Zaman,F Zaman,Pakistani,1990-04-10,false,false,ORTHODOX,7622
2759,Babar Azam,B Azam,Pakistani,1994-10-15,true,true,OFF_SPIN,7622
441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,true,true,OFF_SPIN,7622
314,Shoaib Malik,S Malik,Pakistani,1982-02-01,true,true,OFF_SPIN,7622
846,Sarfaraz Ahmed,S Ahmed,Pakistani,1987-05-22,true,true,OFF_SPIN,7622
2760,Imad Wasim,I Wasim,Pakistani,1988-12-18,false,false,ORTHODOX,7622
4208,Faheem Ashraf,F Ashraf,Pakistani,1994-01-16,true,false,MEDIUM_SEAM,7622
2896,Mohammad Amir,M Amir,Pakistani,1992-04-13,false,false,FAST_SEAM,7622
3325,Hasan Ali,H Ali,Pakistani,1994-07-02,true,true,MEDIUM_SEAM,7622
981,Junaid Khan,J Khan,Pakistani,1989-12-24,false,true,FAST_SEAM,7622
511,Alex Hales,A Hales,English,1989-01-03,true,true,MEDIUM_SEAM,7629
506,Jonny Bairstow,J Bairstow,English,1989-09-26,true,true,MEDIUM_SEAM,7629
887,Joe Root,J Root,English,1990-12-30,true,true,OFF_SPIN,7629
197,Eoin Morgan,E Morgan,English,1986-09-10,true,false,MEDIUM_SEAM,7629
1154,Ben Stokes,B Stokes,English,1991-06-04,true,false,FAST_SEAM,7629
509,Jos Buttler,J Buttler,English,1990-09-08,true,true,,7629
1735,Moeen Ali,M Ali,English,1987-06-18,true,false,OFF_SPIN,7629
796,Adil Rashid,A Rashid,English,1988-02-17,true,true,LEG_SPIN,7629
1842,Liam Plunkett,L Plunkett,English,1985-04-06,true,true,FAST_SEAM,7629
2749,Mark Wood,M Wood,English,1990-01-11,true,true,FAST_SEAM,7629
3310,Jake Ball,J Ball,English,1991-03-14,true,true,FAST_SEAM,7629
985,Azhar Ali,Azhar Ali,Pakistani,1985-02-19,true,true,LEG_SPIN,7628
3801,Fakhar Zaman,F Zaman,Pakistani,1990-04-10,false,false,ORTHODOX,7628
2759,Babar Azam,B Azam,Pakistani,1994-10-15,true,true,OFF_SPIN,7628
441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,true,true,OFF_SPIN,7628
314,Shoaib Malik,S Malik,Pakistani,1982-02-01,true,true,OFF_SPIN,7628
846,Sarfaraz Ahmed,S Ahmed,Pakistani,1987-05-22,true,true,OFF_SPIN,7628
2760,Imad Wasim,I Wasim,Pakistani,1988-12-18,false,false,ORTHODOX,7628
3046,Shadab Khan,S Khan,Pakistani,1998-10-04,true,true,LEG_SPIN,7628
3196,Rumman Raees,R Raees,Pakistani,1991-10-18,false,true,,7628
3325,Hasan Ali,H Ali,Pakistani,1994-07-02,true,true,MEDIUM_SEAM,7628
981,Junaid Khan,J Khan,Pakistani,1989-12-24,false,true,FAST_SEAM,7628
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,7630
1076,Kieran Powell,K Powell,West Indian,1990-03-06,false,true,,7630
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,7630
769,Jason Mohammed,J Mohammed,West Indian,1986-09-23,false,true,,7630
3333,Rovman Powell,R Powell,West Indian,1993-07-23,true,true,MEDIUM_SEAM,7630
3321,Roston Chase,R Chase,West Indian,1992-03-22,true,true,OFF_SPIN,7630
1899,Jonathan Carter,J Carter,West Indian,1987-11-16,true,false,MEDIUM_SEAM,7630
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,7630
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,7630
3098,Alzarri Joseph,A Joseph,West Indian,1996-11-20,true,true,FAST_SEAM,7630
2891,Miguel Cummins,M Cummins,West Indian,1990-09-05,false,false,,7630
1313,Noor Ali Zadran,N Zadran,Afghan,1988-07-10,true,true,MEDIUM_SEAM,7631
616,Javed Ahmadi,J Ahmadi,Afghan,1992-01-02,true,true,OFF_SPIN,7631
1250,Rahmat Shah,R Shah,Afghan,1993-07-06,true,true,LEG_SPIN,7631
611,Asghar Afghan,A Afghan,Afghan,1987-12-26,true,true,MEDIUM_SEAM,7631
1494,Nasir Jamal,N Jamal,Afghan,1993-12-21,true,true,LEG_SPIN,7631
618,Mohammad Nabi,M Nabi,Afghan,1985-01-01,true,true,OFF_SPIN,7631
1312,Afsar Zazai,A Zazai,Afghan,1993-08-10,true,true,,7631
613,Gulbadin Naib,G Naib,Afghan,1991-03-16,true,true,MEDIUM_SEAM,7631
2885,Rashid Khan,R Khan,Afghan,1998-09-20,true,true,LEG_SPIN,7631
2883,Fareed Ahmad,F Ahmad,Afghan,1994-08-10,false,false,,7631
612,Dawlat Zadran,D Zadran,Afghan,1988-03-19,true,true,FAST_SEAM,7631
287,Tamim Iqbal,T Iqbal,Bangladeshi,1989-03-20,false,false,,7633
1919,Soumya Sarkar,S Sarkar,Bangladeshi,1993-02-25,true,false,MEDIUM_SEAM,7633
1734,Sabbir Rahman,S Rahman,Bangladeshi,1991-11-22,true,true,LEG_SPIN,7633
201,Shakib Al Hasan,S Al Hasan,Bangladeshi,1987-03-24,false,false,ORTHODOX,7633
491,Mushfiqur Rahim,M Rahim,Bangladeshi,1987-05-09,true,true,,7633
492,Mahmudullah,Mahmudullah,Bangladeshi,1986-02-04,true,true,OFF_SPIN,7633
1588,Mosaddek Hossain,M Hossain,Bangladeshi,1995-12-10,true,true,OFF_SPIN,7633
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,7633
1839,Taskin Ahmed,T Ahmed,Bangladeshi,1995-04-03,false,false,,7633
1135,Rubel Hossain,R Hossain,Bangladeshi,1990-01-01,true,true,FAST_SEAM,7633
1594,Mustafizur Rahman,M Rahman,Bangladeshi,1995-09-06,false,false,FAST_SEAM,7633
107,Rohit Sharma,R Sharma,Indian,1987-04-30,true,true,OFF_SPIN,7632
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7632
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7632
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7632
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7632
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,7632
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7632
9,Ravindra Jadeja,R Jadeja,Indian,1988-12-06,false,false,ORTHODOX,7632
8,Ravichandran Ashwin,R Ashwin,Indian,1986-09-17,true,true,OFF_SPIN,7632
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,7632
1124,Jasprit Bumrah,J Bumrah,Indian,1993-12-06,true,true,FAST_SEAM,7632
1141,Kyle Coetzer,K Coetzer,Scottish,1984-04-14,true,true,MEDIUM_SEAM,7635
2783,Con de Lange,C de Lange,Scottish,1981-02-11,false,true,,7635
1188,Matthew Cross,M Cross,Scottish,1992-10-15,true,true,,7635
1156,Calum MacLeod,C MacLeod,Scottish,1988-11-15,true,true,MEDIUM_SEAM,7635
1184,Craig Wallace,C Wallace,Scottish,1990-06-27,true,true,,7635
1418,Michael Leask,M Leask,Scottish,1990-10-29,true,true,OFF_SPIN,7635
1417,Safyaan Sharif,S Sharif,Scottish,1991-05-24,true,true,MEDIUM_SEAM,7635
1185,Alasdair Evans,A Evans,Scottish,1989-01-12,true,true,MEDIUM_SEAM,7635
1652,Chris Sole,C Sole,Scottish,1994-02-27,false,true,,7635
1142,Preston Mommsen,P Mommsen,Scottish,1987-10-14,false,true,,7635
1143,Richie Berrington,R Berrington,Scottish,1987-04-03,true,true,MEDIUM_SEAM,7635
1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,false,true,,7634
535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,true,true,MEDIUM_SEAM,7634
533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,true,false,OFF_SPIN,7634
1102,Sean Williams,S Williams,Zimbabwean,1986-09-26,false,false,ORTHODOX,7634
1723,Ryan Burl,R Burl,Zimbabwean,1994-04-15,true,false,LEG_SPIN,7634
1916,Peter Moor,P Moor,Zimbabwean,1992-02-02,true,true,OFF_SPIN,7634
1129,Sikandar Raza,S Raza,Zimbabwean,1986-04-24,true,true,OFF_SPIN,7634
543,Malcolm Waller,M Waller,Zimbabwean,1984-02-28,false,true,,7634
532,Graeme Cremer,G Cremer,Zimbabwean,1986-09-19,false,true,,7634
1097,Tendai Chatara,T Chatara,Zimbabwean,1991-02-28,true,true,FAST_SEAM,7634
3116,Richard Ngarava,R Ngarava,Zimbabwean,1997-12-28,false,false,,7634
1188,Matthew Cross,M Cross,Scottish,1992-10-15,true,true,,7642
1141,Kyle Coetzer,K Coetzer,Scottish,1984-04-14,true,true,MEDIUM_SEAM,7642
1156,Calum MacLeod,C MacLeod,Scottish,1988-11-15,true,true,MEDIUM_SEAM,7642
1143,Richie Berrington,R Berrington,Scottish,1987-04-03,true,true,MEDIUM_SEAM,7642
1142,Preston Mommsen,P Mommsen,Scottish,1987-10-14,false,true,,7642
1184,Craig Wallace,C Wallace,Scottish,1990-06-27,true,true,,7642
1418,Michael Leask,M Leask,Scottish,1990-10-29,true,true,OFF_SPIN,7642
1146,Josh Davey,J Davey,Scottish,1990-08-03,true,true,MEDIUM_SEAM,7642
2783,Con de Lange,C de Lange,Scottish,1981-02-11,false,true,,7642
1185,Alasdair Evans,A Evans,Scottish,1989-01-12,true,true,MEDIUM_SEAM,7642
1652,Chris Sole,C Sole,Scottish,1994-02-27,false,true,,7642
1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,false,true,,7643
535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,true,true,MEDIUM_SEAM,7643
533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,true,false,OFF_SPIN,7643
1102,Sean Williams,S Williams,Zimbabwean,1986-09-26,false,false,ORTHODOX,7643
1129,Sikandar Raza,S Raza,Zimbabwean,1986-04-24,true,true,OFF_SPIN,7643
1723,Ryan Burl,R Burl,Zimbabwean,1994-04-15,true,false,LEG_SPIN,7643
543,Malcolm Waller,M Waller,Zimbabwean,1984-02-28,false,true,,7643
1916,Peter Moor,P Moor,Zimbabwean,1992-02-02,true,true,OFF_SPIN,7643
532,Graeme Cremer,G Cremer,Zimbabwean,1986-09-19,false,true,,7643
1097,Tendai Chatara,T Chatara,Zimbabwean,1991-02-28,true,true,FAST_SEAM,7643
537,Chris Mpofu,C Mpofu,Zimbabwean,1985-11-27,true,true,FAST_SEAM,7643
985,Azhar Ali,Azhar Ali,Pakistani,1985-02-19,true,true,LEG_SPIN,7646
3801,Fakhar Zaman,F Zaman,Pakistani,1990-04-10,false,false,ORTHODOX,7646
2759,Babar Azam,B Azam,Pakistani,1994-10-15,true,true,OFF_SPIN,7646
441,Mohammad Hafeez,M Hafeez,Pakistani,1980-10-17,true,true,OFF_SPIN,7646
314,Shoaib Malik,S Malik,Pakistani,1982-02-01,true,true,OFF_SPIN,7646
846,Sarfaraz Ahmed,S Ahmed,Pakistani,1987-05-22,true,true,OFF_SPIN,7646
2760,Imad Wasim,I Wasim,Pakistani,1988-12-18,false,false,ORTHODOX,7646
2896,Mohammad Amir,M Amir,Pakistani,1992-04-13,false,false,FAST_SEAM,7646
3046,Shadab Khan,S Khan,Pakistani,1998-10-04,true,true,LEG_SPIN,7646
3325,Hasan Ali,H Ali,Pakistani,1994-07-02,true,true,MEDIUM_SEAM,7646
981,Junaid Khan,J Khan,Pakistani,1989-12-24,false,true,FAST_SEAM,7646
107,Rohit Sharma,R Sharma,Indian,1987-04-30,true,true,OFF_SPIN,7647
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7647
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7647
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7647
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7647
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,7647
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7647
9,Ravindra Jadeja,R Jadeja,Indian,1988-12-06,false,false,ORTHODOX,7647
8,Ravichandran Ashwin,R Ashwin,Indian,1986-09-17,true,true,OFF_SPIN,7647
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,7647
1124,Jasprit Bumrah,J Bumrah,Indian,1993-12-06,true,true,FAST_SEAM,7647
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,7683
1076,Kieran Powell,K Powell,West Indian,1990-03-06,false,true,,7683
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,7683
769,Jason Mohammed,J Mohammed,West Indian,1986-09-23,false,true,,7683
3321,Roston Chase,R Chase,West Indian,1992-03-22,true,true,OFF_SPIN,7683
1899,Jonathan Carter,J Carter,West Indian,1987-11-16,true,false,MEDIUM_SEAM,7683
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,7683
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,7683
747,Devendra Bishoo,D Bishoo,West Indian,1985-11-06,true,true,LEG_SPIN,7683
3098,Alzarri Joseph,A Joseph,West Indian,1996-11-20,true,true,FAST_SEAM,7683
2891,Miguel Cummins,M Cummins,West Indian,1990-09-05,false,false,,7683
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7682
135,Ajinkya Rahane,A Rahane,Indian,1988-06-06,true,true,MEDIUM_SEAM,7682
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7682
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7682
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7682
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,7682
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7682
8,Ravichandran Ashwin,R Ashwin,Indian,1986-09-17,true,true,OFF_SPIN,7682
261,Kuldeep Yadav,K Yadav,Indian,1994-12-14,false,false,UNORTHODOX,7682
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,7682
59,Umesh Yadav,U Yadav,Indian,1987-10-25,true,true,FAST_SEAM,7682
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,7694
1076,Kieran Powell,K Powell,West Indian,1990-03-06,false,true,,7694
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,7694
769,Jason Mohammed,J Mohammed,West Indian,1986-09-23,false,true,,7694
3321,Roston Chase,R Chase,West Indian,1992-03-22,true,true,OFF_SPIN,7694
1899,Jonathan Carter,J Carter,West Indian,1987-11-16,true,false,MEDIUM_SEAM,7694
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,7694
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,7694
747,Devendra Bishoo,D Bishoo,West Indian,1985-11-06,true,true,LEG_SPIN,7694
3098,Alzarri Joseph,A Joseph,West Indian,1996-11-20,true,true,FAST_SEAM,7694
2891,Miguel Cummins,M Cummins,West Indian,1990-09-05,false,false,,7694
135,Ajinkya Rahane,A Rahane,Indian,1988-06-06,true,true,MEDIUM_SEAM,7695
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7695
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7695
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7695
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7695
297,Kedar Jadhav,K Jadhav,Indian,1985-03-26,true,true,OFF_SPIN,7695
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7695
8,Ravichandran Ashwin,R Ashwin,Indian,1986-09-17,true,true,OFF_SPIN,7695
261,Kuldeep Yadav,K Yadav,Indian,1994-12-14,false,false,UNORTHODOX,7695
116,Bhuvneshwar Kumar,B Kumar,Indian,1990-02-05,true,true,MEDIUM_SEAM,7695
59,Umesh Yadav,U Yadav,Indian,1987-10-25,true,true,FAST_SEAM,7695
1847,Niroshan Dickwella,N Dickwella,Sri Lankan,1993-06-23,false,false,,7724
501,Upul Tharanga,U Tharanga,Sri Lankan,1985-02-02,false,false,,7724
1670,Kusal Mendis,BKG Mendis,Sri Lankan,1995-02-02,true,true,LEG_SPIN,7724
1863,Danushka Gunathilaka,D Gunathilaka,Sri Lankan,1991-03-17,true,false,OFF_SPIN,7724
217,Angelo Mathews,A Mathews,Sri Lankan,1987-06-02,true,true,MEDIUM_SEAM,7724
3153,Asela Gunaratne,A Gunaratne,Sri Lankan,1986-01-08,true,true,,7724
3787,Lahiru Madushanka,L Madushanka,Sri Lankan,1992-09-12,true,true,FAST_SEAM,7724
211,Lasith Malinga,L Malinga,Sri Lankan,1983-08-28,true,true,FAST_SEAM,7724
505,Nuwan Pradeep,N Pradeep,Sri Lankan,1986-10-19,true,true,FAST_SEAM,7724
3326,Amila Aponso,A Aponso,Sri Lankan,1993-06-23,false,true,,7724
588,Akila Dananjaya,A Dananjaya,Sri Lankan,1993-10-04,true,false,OFF_SPIN,7724
1472,Solomon Mire,S Mire,Zimbabwean,1989-08-21,false,true,,7725
535,Hamilton Masakadza,H Masakadza,Zimbabwean,1983-08-09,true,true,MEDIUM_SEAM,7725
533,Craig Ervine,C Ervine,Zimbabwean,1985-08-19,true,false,OFF_SPIN,7725
1102,Sean Williams,S Williams,Zimbabwean,1986-09-26,false,false,ORTHODOX,7725
1129,Sikandar Raza,S Raza,Zimbabwean,1986-04-24,true,true,OFF_SPIN,7725
1916,Peter Moor,P Moor,Zimbabwean,1992-02-02,true,true,OFF_SPIN,7725
543,Malcolm Waller,M Waller,Zimbabwean,1984-02-28,false,true,,7725
1723,Ryan Burl,R Burl,Zimbabwean,1994-04-15,true,false,LEG_SPIN,7725
532,Graeme Cremer,G Cremer,Zimbabwean,1986-09-19,false,true,,7725
1852,Donald Tiripano,D Tiripano,Zimbabwean,1988-03-17,true,true,FAST_SEAM,7725
1097,Tendai Chatara,T Chatara,Zimbabwean,1991-02-28,true,true,FAST_SEAM,7725
3853,Kyle Hope,K Hope,West Indian,1988-11-20,true,true,OFF_SPIN,7726
2751,Shai Hope,S Hope,West Indian,1993-11-10,true,true,,7726
769,Jason Mohammed,J Mohammed,West Indian,1986-09-23,false,true,,7726
872,Evin Lewis,E Lewis,West Indian,1991-12-27,false,false,,7726
3333,Rovman Powell,R Powell,West Indian,1993-07-23,true,true,MEDIUM_SEAM,7726
3321,Roston Chase,R Chase,West Indian,1992-03-22,true,true,OFF_SPIN,7726
1075,Jason Holder,J Holder,West Indian,1991-11-05,true,true,MEDIUM_SEAM,7726
1898,Ashley Nurse,A Nurse,West Indian,1988-12-22,true,true,OFF_SPIN,7726
747,Devendra Bishoo,D Bishoo,West Indian,1985-11-06,true,true,LEG_SPIN,7726
3334,Kesrick Williams,K Williams,West Indian,1990-01-17,true,true,MEDIUM_SEAM,7726
2891,Miguel Cummins,M Cummins,West Indian,1990-09-05,false,false,,7726
135,Ajinkya Rahane,A Rahane,Indian,1988-06-06,true,true,MEDIUM_SEAM,7727
41,Shikhar Dhawan,S Dhawan,Indian,1985-12-05,true,false,OFF_SPIN,7727
164,Virat Kohli,V Kohli,Indian,1988-11-05,true,true,MEDIUM_SEAM,7727
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,7727
1,MS Dhoni,MS Dhoni,Indian,1981-07-07,true,true,MEDIUM_SEAM,7727
2740,Hardik Pandya,H Pandya,Indian,1993-10-11,true,true,MEDIUM_SEAM,7727
